"actor_imdb_id","name","gender","birthday","actor_race"
"nm1236777","Chris Matthews","m","1945-12-17","White"
"nm0582714","Howard Metzenbaum","m","1917-6-4","White"
"nm0586742","Abner J. Mikva","m","1926-1-21","White"
"nm0642328","Thomas P. 'Tip' O'Neill","m","1912-12-9","-"
"nm0716280","Richard Reeves","m","undefined","White"
"nm0800331","Paul Simon","m","1928-11-29","White"
"nm0800883","Alan Simpson","m","1931-9-2","White"
"nm0000231","Oliver Stone","m","1946-9-15","White"
"nm0838184","Kathleen Sullivan","f","1953-5-17","White"
"nm0846221","Jeff Tackett","m","undefined","-"
"nm0858915","Helen Thomas","f","1920-8-4","Middle Eastern"
"nm0869304","Nina Totenberg","f","1944-1-14","White"
"nm0889287","Sander Vanocur","m","1928-1-8","White"
"nm0946010","John Yang","m","1958-2-10","-"
"nm0740535","Stephen Root","m","1951-11-17","White"
"nm0036203","Dawn Arnemann","f","undefined","-"
"nm0365046","Marianna Harris","f","undefined","-"
"nm0551163","Sarah Marshall","f","1933-5-25","-"
"nm0552327","George Martin","m","1929-8-15","White"
"nm0291670","Laurie Franks","f","1929-8-14","-"
"nm0475805","Tom Kurlander","m","undefined","-"
"nm0475839","Joe Kuroda","m","undefined","-"
"nm0217660","Geneviève Robert","f","undefined","-"
"nm0326408","Ruth Goldway","f","undefined","-"
"nm0083712","Frank Birney","m","undefined","-"
"nm0172598","Paul Collins","m","1937-7-25","-"
"nm0925320","Peter White","m","1937-10-10","-"
"nm0382038","Heather Hewitt","f","1935-10-2","-"
"nm0002657","Gary Ross","m","1956-11-3","White"
"nm0430617","Jeff Joseph","m","0-7-13","-"
"nm0058783","Bonnie Bartlett","f","1929-6-20","White"
"nm0686031","William Pitts","m","undefined","-"
"nm0124873","Dan Butler","m","1954-12-2","White"
"nm0424570","Ben Patrick Johnson","m","1969-6-30","-"
"nm0460376","Steve Kmetko","m","1953-2-16","White"
"nm0160636","Tory Christopher","m","1961-1-22","-"
"nm0309709","F. Pierre Gatling","m","1959-11-28","-"
"nm1705300","Dalton Gray","m","1962-10-1","-"
"nm3422607","Ryal Haakenson","m","1962-9-22","-"
"nm0430067","Kirk Jordan","m","1967-7-23","-"
"nm1269020","Mary Kircher","f","undefined","-"
"nm0479903","Aaron Michael Lacey","m","1969-5-26","-"
"nm0507418","Keith Lewis","m","undefined","-"
"nm2920349","Melissa S. Markess","f","undefined","-"
"nm0633892","Michael Noel","m","1954-5-13","-"
"nm2092563","William Shipman","m","1953-12-8","-"
"nm1919361","Paul Speaks","m","1943-10-18","-"
"nm3715071","Debbie Tsamoudakis","f","undefined","-"
"nm0920408","Sam Wells","m","undefined","-"
"nm0000245","Robin Williams","m","1951-7-21","White"
"nm0000494","Robert Sean Leonard","m","1969-2-28","White"
"nm0000160","Ethan Hawke","m","1970-11-6","White"
"nm0001038","Josh Charles","m","1971-9-15","White"
"nm0360796","Gale Hansen","m","1960-0-0","-"
"nm0476378","Dylan Kussman","m","undefined","-"
"nm0749456","Allelon Ruggiero","m","1971-3-5","-"
"nm0914209","James Waterston","m","1969-1-17","-"
"nm0516093","Norman Lloyd","m","1914-11-8","White"
"nm0069724","Carla Belver","f","undefined","-"
"nm0694676","Leon Pownall","m","1943-4-26","-"
"nm0041767","Joe Aufiery","m","1946-6-17","-"
"nm0136999","Matt Carey","m","undefined","-"
"nm0601328","Jane Moore","f","undefined","White"
"nm0001223","Lara Flynn Boyle","f","1970-3-24","White"
"nm0410249","Colin Irving","m","undefined","-"
"nm0694490","Alexandra Powers","f","1967-9-9","-"
"nm0001828","Melora Walters","f","1960-10-21","White"
"nm0925578","Welker White","f","undefined","-"
"nm0558890","Steve Mathios","m","undefined","-"
"nm0693402","Alan Pottinger","m","undefined","-"
"nm0123082","Pamela Burrell","f","1945-8-4","-"
"nm0373256","Allison Hedges","f","undefined","-"
"nm0195651","Christine D'Ercole","f","undefined","-"
"nm0192351","John Cunningham","m","1932-6-22","-"
"nm0600717","Debra Mooney","f","1947-8-28","White"
"nm0103289","John Martin Bradley","m","undefined","-"
"nm0520408","Charles Lord","m","undefined","-"
"nm0500725","Kurt Leitner","m","1972-5-28","-"
"nm0830592","Richard Stites","m","undefined","White"
"nm0160695","James J. Christy","m","undefined","-"
"nm0813009","Catherine Soles","f","undefined","-"
"nm0840323","Hoover Sutton","m","undefined","-"
"nm0703873","James Donnell Quinn","m","undefined","-"
"nm0576864","Simon Mein","m","undefined","-"
"nm0723963","Ashton W. Richards","m","undefined","-"
"nm1831757","Robert Gleason","m","undefined","-"
"nm0746478","Bill Rowe","m","undefined","-"
"nm0956367","Robert J. Zigler III","m","undefined","-"
"nm0811498","Keith Snyder","m","1971-0-0","-"
"nm0318552","Nicholas K. Gilhool","m","undefined","-"
"nm0830175","Jonas Stiklorius","m","1972-2-16","-"
"nm0424827","Craig Johnson","m","undefined","-"
"nm0401411","Chris Hull","m","undefined","-"
"nm0941034","Jason Woody","m","undefined","-"
"nm0825215","Sam Stegeman","m","undefined","-"
"nm0384033","Andrew Hill","m","undefined","-"
"nm4124348","Newton Gilchrist","m","undefined","-"
"nm0283892","Joel Fogel","m","undefined","-"
"nm1352567","Barry Godin","m","1956-0-0","-"
"nm0005085","Jamie Kennedy","m","1970-5-25","White"
"nm3984403","James R. Stoddard","m","undefined","-"
"nm0000113","Sandra Bullock","f","1964-7-26","White"
"nm0001329","Nigel Hawthorne","m","1929-4-5","White"
"nm0000973","Benjamin Bratt","m","1963-12-16","Hispanic"
"nm0001459","Denis Leary","m","1957-8-18","White"
"nm0005598","Grand L. Bush","m","1955-12-24","-"
"nm0093097","Paul Bollen","m","1940-2-1","-"
"nm0173246","Mark Colson","m","undefined","-"
"nm0339737","Andre Gregory","m","1934-5-11","White"
"nm0263283","Troy Evans","m","1948-2-16","-"
"nm0569560","Don Charles McGovern","m","undefined","-"
"nm0167850","Bill Cobbs","m","1934-6-16","Black"
"nm0729144","Patricia Rive","f","1963-9-15","-"
"nm0778846","Anneliza Scott","f","1965-11-16","-"
"nm0591177","Dean Minerd","m","undefined","-"
"nm0674646","Paul Perri","m","1953-11-6","-"
"nm0502269","Susan Lentini","f","undefined","-"
"nm0908556","Casey Wallace","f","undefined","-"
"nm0497888","Trent Walker","m","undefined","-"
"nm0243768","Chris Durand","m","undefined","-"
"nm0427626","Brett A. Jones","m","undefined","-"
"nm0004844","Dan Cortese","m","1967-9-14","White"
"nm0364973","Lara Harris","f","1962-8-22","-"
"nm0624560","Sam Nehira","m","undefined","-"
"nm0643120","Claude Oatts","m","undefined","-"
"nm0152277","Alex Chapman","m","undefined","-"
"nm0496555","Brandy Ledford","f","1969-2-4","-"
"nm0481475","Rosemarie Lagunas","f","undefined","-"
"nm0049949","Ken Baldwin","m","undefined","-"
"nm0085312","Jack Black","m","1969-8-28","White"
"nm0119620","Michael Buice","m","undefined","-"
"nm0928087","Carlton Wilborn","m","1964-5-29","-"
"nm2060833","Charles Glass","m","undefined","-"
"nm0432848","Ben Jurand","m","undefined","-"
"nm0524085","Billy D. Lucas","m","undefined","-"
"nm0584473","Rhino Michaels","m","undefined","-"
"nm0643164","Toshishiro Obata","m","1948-10-20","-"
"nm0001818","Jesse Ventura","m","1951-7-15","White"
"nm1290927","Alex Ardenti","m","undefined","-"
"nm0040992","Mark Atteberry","m","undefined","-"
"nm0000105","Adrienne Barbeau","f","1945-6-11","White"
"nm0095209","Vanna Bonta","f","1958-4-3","-"
"nm0201373","Jennifer Darling","f","1946-6-19","-"
"nm0248625","Mogens Eckert","m","undefined","-"
"nm0335835","Robert Grasmere","m","undefined","-"
"nm2185009","Bryan Hanna","m","1962-11-10","-"
"nm0547725","Vasilika Vanya Marinkovic","f","undefined","-"
"nm0599086","Paul Dion Monte","m","1967-4-7","-"
"nm0677281","Loralyn Peterson","f","undefined","-"
"nm0695179","Francis Praksti","f","undefined","-"
"nm0764858","Christopher Sararo","m","undefined","-"
"nm0001705","Rob Schneider","m","1963-10-31","Multiracial"
"nm0804035","Stewart Skelton","m","1959-7-4","-"
"nm1273268","Kevin Ula Christie","m","undefined","-"
"nm0000889","Bonnie Bedelia","f","1948-3-25","White"
"nm0322339","Paul Gleason","m","1939-5-4","White"
"nm0000952","Hart Bochner","m","1956-10-3","White"
"nm0793363","James Shigeta","m","1929-6-17","Asian"
"nm0324231","Alexander Godunov","m","1949-11-28","White"
"nm0236525","Bruno Doyon","m","undefined","-"
"nm0924636","De'voreaux White","m","1965-8-6","-"
"nm0936591","Andreas Wisniewski","m","1959-7-3","-"
"nm0687270","Joey Plewa","m","undefined","-"
"nm0127960","Lorenzo Caccialanza","m","1955-1-28","-"
"nm0094770","Gérard Bonn","m","undefined","-"
"nm0370729","Dennis Hayden","m","1952-4-7","-"
"nm0731114","Gary Roberts","m","1962-2-11","-"
"nm0119594","Hans Buhringer","m","1958-5-10","-"
"nm0001108","Robert Davi","m","1951-6-26","White"
"nm0546076","Bill Marcus","m","undefined","-"
"nm0239958","Rick Ducommun","m","1952-7-3","White"
"nm0484650","Matt Landers","m","1952-10-21","-"
"nm0958105","Carmine Zozzora","m","1959-0-0","-"
"nm0852311","Dustyn Taylor","f","undefined","-"
"nm0160690","George Christy","m","1937-0-0","-"
"nm0669625","Anthony Peck","m","1947-3-20","-"
"nm0048326","Cheryl Baker","f","undefined","-"
"nm0662568","Richard Parker","m","undefined","-"
"nm0882139","David Ursin","m","1951-2-3","-"
"nm0416429","Diana James","f","undefined","-"
"nm0688235","Shelley Pogoda","f","undefined","-"
"nm0033749","Selma Archerd","f","1925-2-26","-"
"nm0072054","Scot Bennett","m","undefined","-"
"nm0112779","Rebecca Broussard","f","1963-1-3","-"
"nm0278010","Kate Finlayson","f","undefined","-"
"nm0383487","Shanna Higgins","f","undefined","-"
"nm0539639","Kym Malin","f","1962-7-31","-"
"nm0296791","Taylor Fry","f","1981-8-1","-"
"nm0484360","Noah Land","m","undefined","-"
"nm0142420","Betty Carvalho","f","1932-7-22","-"
"nm0907234","Kip Waldo","m","undefined","-"
"nm0326276","Mark Goldstein","m","1952-6-19","-"
"nm0718021","Tracy Reiner","f","1964-7-7","-"
"nm0162041","Rick Cicetti","m","undefined","-"
"nm0546747","Bill Margolin","m","undefined","-"
"nm0421114","Bob Jennings","m","undefined","-"
"nm0776208","Bruce P. Schultz","m","undefined","-"
"nm0441665","David Katz","m","undefined","-"
"nm0356114","Stella Hall","f","undefined","-"
"nm0234426","Terri Lynn Doss","f","1965-9-4","-"
"nm0338808","Jon E. Greene","m","undefined","-"
"nm0101088","P. Randall Bowers","m","undefined","-"
"nm0493493","Michele Laybourn","f","undefined","-"
"nm0112505","Rick Bross","m","undefined","-"
"nm0403767","Conrad Hurtt","m","1960-9-12","-"
"nm0681604","Charlie Picerni","m","1935-12-19","-"
"nm2565888","Gary Pinkston","m","undefined","-"
"nm2476262","Mark Winn","m","undefined","-"
"nm0000228","Kevin Spacey","m","1959-7-26","White"
"nm0001602","Guy Pearce","m","1967-10-5","White"
"nm0000657","David Strathairn","m","1949-1-26","White"
"nm0566783","Matt McCoy","m","1958-5-20","White"
"nm0002117","Paul Guilfoyle","m","1949-4-28","White"
"nm0781915","Paolo Seganti","m","1965-5-20","-"
"nm0335171","Elisabeth Granli","f","undefined","-"
"nm0853140","Sandra Taylor","f","1966-12-26","-"
"nm0065320","Graham Beckel","m","1949-12-22","White"
"nm0159068","Precious Chong","f","undefined","-"
"nm0810083","Symba","f","1970-7-6","-"
"nm0003928","Bob Clendenin","m","1964-4-14","-"
"nm0517448","Lennie Loftin","m","undefined","-"
"nm0952040","Will Zahrn","m","undefined","-"
"nm0807291","Amber Smith","f","1971-3-2","White"
"nm0761343","Darrell Sandeen","m","1930-7-13","-"
"nm0913258","Michael Warwick","m","1971-7-7","-"
"nm0048932","Simon Baker","m","1969-7-30","White"
"nm0429240","Shawnee Free Jones","f","undefined","-"
"nm0108002","Matthew Allen Bretz","m","undefined","-"
"nm0228982","Shane Dixon","m","1955-5-2","-"
"nm0397917","Norman Howell","m","1957-7-19","-"
"nm0482458","Brian Lally","m","1965-3-14","-"
"nm0700319","Don Pulford","m","1936-3-5","-"
"nm0795035","Chris Short","m","undefined","-"
"nm0537089","John Mahon","m","undefined","-"
"nm0565731","Michael McCleery","m","1959-8-18","-"
"nm0944880","George Yager","m","undefined","-"
"nm0805508","Ginger Slaughter","f","undefined","-"
"nm0460936","Jack Knight","m","1938-2-26","-"
"nm0262910","John H. Evans","m","undefined","-"
"nm0937566","Gene Wolande","m","undefined","-"
"nm0098137","Brian Bossetta","m","undefined","-"
"nm0157297","Michael Chieffo","m","undefined","-"
"nm0212575","Gwenda Deacon","f","1946-2-17","-"
"nm0365842","Robert Harrison","m","undefined","White"
"nm0582773","Jim Metzler","m","1951-6-23","-"
"nm0281777","Robert Barry Fleming","m","undefined","-"
"nm0083586","Jeremiah Birkett","m","undefined","-"
"nm0335637","Salim Grant","m","1977-5-28","-"
"nm0913479","Karr Washington","m","undefined","-"
"nm0262481","Noel Evangelisti","f","undefined","-"
"nm0655694","Marisol Padilla Sánchez","f","1973-6-7","-"
"nm0761590","Jeff Sanders","m","undefined","-"
"nm0483315","Steven Lambert","m","undefined","-"
"nm0546275","Jordan Marder","m","1973-4-11","-"
"nm0924845","Gregory White","m","1937-11-30","-"
"nm0107188","April Breneman","f","undefined","-"
"nm0941791","Lisa Worthy","f","undefined","-"
"nm0789198","Beverly Sharpe","f","undefined","-"
"nm0593240","Colin Mitchell","m","undefined","-"
"nm0805181","John Slade","m","undefined","-"
"nm0000283","Brenda Bakke","f","1963-5-15","White"
"nm1219774","Kevin Maloney","m","undefined","-"
"nm0910328","Patrice Walters","f","undefined","-"
"nm0459799","Rebecca Klingler","f","undefined","-"
"nm0741788","Irene Roseen","f","undefined","-"
"nm0248095","Scott Eberlein","m","undefined","-"
"nm0627730","Bodie Newcomb","m","undefined","-"
"nm0042419","Jeff Austin","m","1954-8-29","-"
"nm0288021","Robert Foster","m","1938-8-13","-"
"nm1254035","Kevin Patrick Kelly","m","undefined","-"
"nm0546272","Henry Marder","m","undefined","-"
"nm0571198","Monty McKee","m","undefined","-"
"nm0583553","Henry Meyers","m","undefined","-"
"nm0652251","Michael Ossmann","m","undefined","-"
"nm0830361","Dick Stilwell","m","1943-7-27","-"
"nm0859024","Jess Thomas","m","undefined","-"
"nm0860649","Robert Thompson","m","undefined","-"
"nm0939792","Jody Wood","m","undefined","-"
"nm0101955","William Boyd","m","1895-6-5","White"
"nm0150341","Hennen Chambers","m","undefined","-"
"nm2937146","T.K. Durham","m","undefined","-"
"nm0281766","Rhonda Fleming","f","1923-8-10","White"
"nm0000039","Deborah Kerr","f","1921-9-30","White"
"nm0000054","Marilyn Monroe","f","1926-6-1","White"
"nm0646846","George Oliver","m","undefined","-"
"nm0650887","Jimmy Ortega","m","undefined","-"
"nm0740962","Gilbert Rosales","m","1969-11-11","-"
"nm0000066","Jane Russell","f","1921-6-21","White"
"nm0000069","Frank Sinatra","m","1915-12-12","White"
"nm0829359","Elaine Stewart","f","1930-5-31","White"
"nm0881951","Vern Urich","m","1961-12-7","-"
"nm0925728","Sam P. Whitehead","m","undefined","-"
"nm0950306","Dell Yount","m","undefined","-"
"nm0000685","Jon Voight","m","1938-12-29","White"
"nm0000956","Lisa Bonet","f","1967-11-16","Multiracial"
"nm0005093","Regina King","f","1971-1-15","Black"
"nm0147312","Laura Cayouette","f","1964-7-11","-"
"nm0000363","Loren Dean","m","1969-7-31","White"
"nm0001608","Barry Pepper","m","1970-4-4","White"
"nm0001324","Ian Hart","m","1964-10-8","White"
"nm0004790","Scott Caan","m","1976-8-23","White"
"nm0005134","Jason Lee","m","1970-4-25","White"
"nm0000321","Gabriel Byrne","m","1950-5-12","White"
"nm0001457","James Le Gros","m","1962-4-27","-"
"nm0049377","Alexandra Balahoutis","f","undefined","-"
"nm0348152","Anna Gunn","f","1968-8-11","White"
"nm0913465","Jascha Washington","m","1989-6-21","-"
"nm0798492","Rebeca Silva","f","undefined","-"
"nm0096772","Bobby Boriello","m","undefined","-"
"nm0580697","Carl Mergenthaler","m","undefined","-"
"nm0469151","Mattias Kraemer","m","undefined","-"
"nm0000969","Lillo Brancato","m","1976-3-30","Hispanic"
"nm0543195","Vic Manni","m","undefined","-"
"nm0724353","T.R. Richards","m","undefined","-"
"nm0587431","Ivana Milicevic","f","1974-4-26","White"
"nm0009221","Patsy Grady Abrams","f","undefined","-"
"nm0562974","Beatriz Mayoral","f","undefined","-"
"nm0703900","Kasey Lynn Quinn","f","undefined","-"
"nm0075729","Elizabeth Berman","f","undefined","-"
"nm0796730","Allison Sie","f","undefined","-"
"nm0027961","Michael Andolini","m","undefined","-"
"nm0621597","Arthur J. Nascarella","m","1944-11-18","-"
"nm0381416","Grant Heslov","m","1963-5-15","White"
"nm0127362","John Cenatiempo","m","1963-3-5","-"
"nm0920867","Joyce Flick Wendl","f","undefined","-"
"nm0535084","Frank Medrano","m","1958-5-20","-"
"nm1155129","Dennis Sean Fahey","m","undefined","-"
"nm0938906","Albert Wong","m","undefined","-"
"nm0492674","Christopher Lawrence","m","undefined","-"
"nm0907880","John Haynes Walker","m","undefined","-"
"nm0098380","Martin Bosworth","m","undefined","-"
"nm0947181","Nancy Yee","f","undefined","-"
"nm0148401","Troy A. Cephers","m","undefined","-"
"nm0326988","Carlos Gómez","m","1962-1-1","-"
"nm0314861","Robert Gersicoff","m","undefined","-"
"nm0022394","Arnie Alpert","m","undefined","-"
"nm0731042","Doug Roberts","m","undefined","-"
"nm0647493","Warren Olney","m","undefined","White"
"nm0340921","Penny Griego","f","undefined","-"
"nm0450642","Eric Keung","m","undefined","-"
"nm0359153","David Han","m","undefined","-"
"nm0471516","Mandy Kriss","f","undefined","-"
"nm0921291","Noel Werking","m","undefined","-"
"nm0208176","Sam De Crispino","m","undefined","-"
"nm0488648","Wayne A. Larrivey","m","undefined","-"
"nm0357601","Lillie Shaw Hamer","f","undefined","-"
"nm0568146","Brenna McDonough","f","undefined","-"
"nm0805353","Callison Slater","m","undefined","-"
"nm0110890","Colin Brodie","m","undefined","-"
"nm0133804","Daniel Cano","m","undefined","-"
"nm0251365","Joy Ehrlich","f","undefined","-"
"nm0647900","Eric Olson","m","1962-11-17","-"
"nm0873910","Thomas Troy","m","undefined","-"
"nm0439425","Adam Karkowsky","m","undefined","-"
"nm0880252","Steve Uhrig","m","undefined","-"
"nm0453184","Robyn Killian","f","undefined","-"
"nm0252208","Laura E. Wood","f","undefined","-"
"nm0658934","Angelica Pamintuan","f","1970-11-8","-"
"nm0193283","Charlie Curtis","f","undefined","-"
"nm0915013","Raichle Watt","f","undefined","-"
"nm0908042","Michael James Walker","m","undefined","-"
"nm0911585","Jackilyn Ward","f","undefined","-"
"nm0919569","Jason Welch","m","undefined","-"
"nm0911648","Joshua Ward","m","1978-8-5","-"
"nm0840378","Pete Sutton","m","1960-9-15","-"
"nm0704015","Tom Quinn","m","1934-4-28","-"
"nm0642574","Robert O'Rourke","m","undefined","-"
"nm0021206","John Allendorfer","m","undefined","-"
"nm0761972","Henry Sandler","m","undefined","-"
"nm0392394","Chris Holt","m","undefined","-"
"nm0021525","Jim Beatty","m","1967-7-22","-"
"nm0165143","Paul M. Clary","m","1971-7-31","-"
"nm3464299","Nasi Glekas","m","undefined","-"
"nm0327587","Steve Gonzales","m","undefined","-"
"nm0001293","Seth Green","m","1974-2-8","White"
"nm0026759","Gilley Grey","m","undefined","-"
"nm2263449","Eddie Hargitay","m","1978-10-8","-"
"nm0370361","Phil Hawn","m","1957-4-20","-"
"nm0379200","Paul Herman","m","1946-3-29","-"
"nm0402862","James Hunter","m","1977-6-12","-"
"nm3466789","David Lewin","m","undefined","-"
"nm0538272","Paul Majors","m","1971-3-17","-"
